Date,Time,Level,Source_IP,Dest_IP,Destination_Port,Proto,Action,Policy_ID,Service,Sent_Bytes,Received_Bytes
29/03/2022,17:18:35,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,73,359
29/03/2022,17:18:36,notice,10.0.2.101,142.250.186.129,443,TCP,close,1,HTTPS,3186,11790
29/03/2022,17:18:37,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,160,702
29/03/2022,17:18:37,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,80,363
29/03/2022,17:18:39,notice,10.0.2.101,142.250.185.129,443,TCP,close,1,HTTPS,2787,18525
29/03/2022,17:18:41,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:18:41,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:18:41,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:18:41,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,346
29/03/2022,17:18:41,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,346
29/03/2022,17:18:42,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,70,475
29/03/2022,17:18:42,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,70,475
29/03/2022,17:18:42,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,70,475
29/03/2022,17:18:42,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,88,401
29/03/2022,17:18:42,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,88,413
29/03/2022,17:18:42,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:18:42,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,354
29/03/2022,17:18:43,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,70,475
29/03/2022,17:18:44,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,75,346
29/03/2022,17:18:44,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,346
29/03/2022,17:18:44,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,358
29/03/2022,17:18:44,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,59,375
29/03/2022,17:18:44,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,59,375
29/03/2022,17:18:44,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,80,363
29/03/2022,17:18:44,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,71,354
29/03/2022,17:18:45,notice,10.0.2.101,142.250.185.214,443,TCP,close,1,HTTPS,17651,374008
29/03/2022,17:18:58,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,79,380
29/03/2022,17:18:58,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,79,380
29/03/2022,17:18:59,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,77,348
29/03/2022,17:18:59,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,77,360
29/03/2022,17:19:19,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,76,502
29/03/2022,17:19:19,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,89,402
29/03/2022,17:19:23,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,152,1004
29/03/2022,17:19:23,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,76,502
29/03/2022,17:19:23,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,89,402
29/03/2022,17:19:47,notice,10.0.2.101,212.55.186.13,443,TCP,close,1,HTTPS,159997,6794862
29/03/2022,17:19:57,notice,10.0.2.101,212.55.186.13,443,TCP,close,1,HTTPS,8811,167748
29/03/2022,17:20:01,notice,10.0.2.100,212.55.187.13,443,TCP,close,1,HTTPS,366033,14703188
29/03/2022,17:20:10,notice,10.0.2.101,216.58.212.194,443,TCP,close,1,HTTPS,1204,5687
29/03/2022,17:20:14,notice,10.0.2.101,216.58.212.194,443,TCP,close,1,HTTPS,1176,9194
29/03/2022,17:20:19,notice,10.0.2.101,142.250.185.195,443,TCP,close,1,HTTPS,2640,6379
29/03/2022,17:20:28,notice,10.0.2.101,212.55.186.13,443,TCP,close,1,HTTPS,977,5381
29/03/2022,17:20:28,notice,10.0.2.101,212.55.186.13,443,TCP,close,1,HTTPS,977,5393
29/03/2022,17:20:38,notice,10.0.2.100,142.250.184.194,443,TCP,close,1,HTTPS,3770,8813
29/03/2022,17:20:44,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,73,347
29/03/2022,17:20:44,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,73,347
29/03/2022,17:20:45,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,73,359
29/03/2022,17:20:45,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,82,386
29/03/2022,17:20:45,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,80,351
29/03/2022,17:21:03,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:21:04,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,57,536
29/03/2022,17:21:05,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,424
29/03/2022,17:21:05,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,57,424
29/03/2022,17:21:08,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,67,338
29/03/2022,17:21:35,notice,10.0.2.101,34.120.208.123,443,TCP,close,1,HTTPS,22732,2552
29/03/2022,17:21:43,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,76,502
29/03/2022,17:21:43,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,89,402
29/03/2022,17:21:48,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,69,429
29/03/2022,17:21:51,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,69,429
29/03/2022,17:22:03,notice,10.0.2.101,213.57.25.80,443,TCP,close,1,HTTPS,4110,75182
29/03/2022,17:22:06,notice,10.0.2.101,213.57.25.80,443,TCP,close,1,HTTPS,29871,977012
29/03/2022,17:22:06,notice,10.0.2.101,173.194.5.171,443,TCP,close,1,HTTPS,1041,7021
29/03/2022,17:22:11,notice,10.0.2.100,142.250.178.2,443,TCP,close,1,HTTPS,1247,5075
29/03/2022,17:22:12,notice,10.0.2.100,212.55.186.13,443,TCP,close,1,HTTPS,83248,2997759
29/03/2022,17:22:13,notice,10.0.2.101,216.58.212.163,80,TCP,close,1,HTTP,1125,2186
29/03/2022,17:22:13,notice,10.0.2.100,212.55.186.15,443,TCP,close,1,HTTPS,5485,98780
29/03/2022,17:22:15,warning,10.0.2.101,213.57.22.5,53,UDP,dns,1,0,0,0
29/03/2022,17:22:15,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,144
29/03/2022,17:22:16,notice,10.0.2.101,212.55.187.14,443,TCP,close,1,HTTPS,115679,4903683
29/03/2022,17:22:16,notice,10.0.2.100,212.55.186.15,443,TCP,close,1,HTTPS,915,439
29/03/2022,17:22:17,notice,10.0.2.100,212.55.186.15,443,TCP,close,1,HTTPS,915,519
29/03/2022,17:22:20,notice,10.0.2.101,212.55.186.13,443,TCP,close,1,HTTPS,34499,797464
29/03/2022,17:22:23,notice,10.0.2.100,142.250.181.226,443,TCP,close,1,HTTPS,986,9488
29/03/2022,17:22:29,notice,10.0.2.100,142.250.178.3,80,TCP,close,1,HTTP,168,88
29/03/2022,17:22:31,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,61,515
29/03/2022,17:22:31,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,69,517
29/03/2022,17:22:32,notice,10.0.2.100,212.55.187.13,443,TCP,timeout,1,HTTPS,48,240
29/03/2022,17:22:39,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,61,515
29/03/2022,17:22:39,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,69,517
29/03/2022,17:22:46,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:22:46,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:22:46,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:22:46,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:22:46,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,57,424
29/03/2022,17:22:55,warning,10.0.2.100,213.57.22.5,53,UDP,dns,1,0,0,0
29/03/2022,17:22:55,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,71,144
29/03/2022,17:23:00,notice,10.0.2.101,142.250.186.102,443,TCP,close,1,HTTPS,2938,8178
29/03/2022,17:23:06,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:23:06,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:23:06,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,82,386
29/03/2022,17:23:06,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:23:06,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,80,351
29/03/2022,17:23:06,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,80,363
29/03/2022,17:23:06,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,346
29/03/2022,17:23:06,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,346
29/03/2022,17:23:07,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,346
29/03/2022,17:23:07,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,346
29/03/2022,17:23:07,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,75,358
29/03/2022,17:23:07,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,59,375
29/03/2022,17:23:07,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,59,375
29/03/2022,17:23:07,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,59,375
29/03/2022,17:23:07,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,80,351
29/03/2022,17:23:07,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:23:08,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:23:09,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,80,351
29/03/2022,17:23:09,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:23:09,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,128
29/03/2022,17:23:10,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,80,363
29/03/2022,17:23:10,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,136,684
29/03/2022,17:23:10,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,136,684
29/03/2022,17:23:11,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,68,128
29/03/2022,17:23:13,notice,10.0.2.101,216.58.212.194,443,TCP,close,1,HTTPS,11092,12826
29/03/2022,17:23:13,notice,10.0.2.101,142.250.185.129,443,TCP,close,1,HTTPS,3684,49941
29/03/2022,17:23:14,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,67,338
29/03/2022,17:23:15,notice,10.0.2.101,142.250.186.34,443,TCP,close,1,HTTPS,7806,9664
29/03/2022,17:23:17,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,70,341
29/03/2022,17:23:17,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,70,341
29/03/2022,17:23:17,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,70,127
29/03/2022,17:23:17,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,59,358
29/03/2022,17:23:17,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,59,358
29/03/2022,17:23:17,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,67,331
29/03/2022,17:23:17,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,59,358
29/03/2022,17:23:18,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,67,331
29/03/2022,17:23:18,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,67,343
29/03/2022,17:23:21,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,0
29/03/2022,17:23:22,notice,10.0.2.100,35.160.112.165,443,TCP,close,1,HTTPS,729,3848
29/03/2022,17:23:23,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1247,6043
29/03/2022,17:23:24,notice,10.0.2.101,213.57.2.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:23:24,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,342
29/03/2022,17:23:24,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,71,354
29/03/2022,17:23:25,notice,10.0.2.101,91.198.174.192,443,TCP,close,1,HTTPS,1156,4878
29/03/2022,17:23:26,notice,10.0.2.101,91.198.174.208,443,TCP,close,1,HTTPS,1287,4690
29/03/2022,17:23:26,notice,10.0.2.100,65.9.103.56,443,TCP,close,1,HTTPS,891,503
29/03/2022,17:23:27,notice,10.0.2.101,91.198.174.208,443,TCP,close,1,HTTPS,1355,5560
29/03/2022,17:23:27,notice,10.0.2.101,91.198.174.208,443,TCP,close,1,HTTPS,1483,6890
29/03/2022,17:23:27,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1311,12307
29/03/2022,17:23:27,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1287,5917
29/03/2022,17:23:27,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1287,5917
29/03/2022,17:23:27,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1287,6007
29/03/2022,17:23:27,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1287,5926
29/03/2022,17:23:29,notice,10.0.2.101,91.198.174.208,443,TCP,close,1,HTTPS,1363,7250
29/03/2022,17:23:30,notice,10.0.2.100,35.160.112.165,443,TCP,close,1,HTTPS,1086,4121
29/03/2022,17:23:30,notice,10.0.2.100,35.160.112.165,443,TCP,close,1,HTTPS,1206,4697
29/03/2022,17:23:30,notice,10.0.2.100,142.250.74.206,443,TCP,close,1,HTTPS,2768,2102
29/03/2022,17:23:31,notice,10.0.2.101,91.198.174.192,443,TCP,close,1,HTTPS,1256,4905
29/03/2022,17:23:31,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1287,5955
29/03/2022,17:23:31,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1287,5995
29/03/2022,17:23:32,notice,10.0.2.101,91.198.174.192,443,TCP,close,1,HTTPS,1396,614
29/03/2022,17:23:34,notice,10.0.2.101,142.250.184.226,443,TCP,close,1,HTTPS,8918,7826
29/03/2022,17:23:35,notice,10.0.2.101,142.250.181.226,443,TCP,close,1,HTTPS,2499,7499
29/03/2022,17:23:36,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,61,325
29/03/2022,17:23:36,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,61,325
29/03/2022,17:23:36,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,61,325
29/03/2022,17:23:36,notice,10.0.2.100,213.57.22.5,53,UDP,accept,1,DNS,61,337
29/03/2022,17:23:36,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1215,6105
29/03/2022,17:23:38,notice,10.0.2.101,142.250.186.129,443,TCP,close,1,HTTPS,5771,101567
29/03/2022,17:23:38,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,60,324
29/03/2022,17:23:38,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,60,324
29/03/2022,17:23:38,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,60,336
29/03/2022,17:23:38,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,126,695
29/03/2022,17:23:39,notice,10.0.2.101,142.250.185.131,443,TCP,close,1,HTTPS,2865,7026
29/03/2022,17:23:39,notice,10.0.2.101,142.250.185.100,443,TCP,close,1,HTTPS,2936,7676
29/03/2022,17:23:39,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,62,336
29/03/2022,17:23:39,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,62,336
29/03/2022,17:23:39,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,62,336
29/03/2022,17:23:39,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,62,348
29/03/2022,17:23:40,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:23:40,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:23:40,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,424
29/03/2022,17:23:41,notice,10.0.2.101,91.198.174.208,443,TCP,close,1,HTTPS,1564,7147
29/03/2022,17:23:43,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,76,376
29/03/2022,17:23:43,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,73,347
29/03/2022,17:23:43,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,73,133
29/03/2022,17:23:44,notice,10.0.2.100,212.55.186.15,443,TCP,close,1,HTTPS,353379,13895517
29/03/2022,17:23:44,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1121,719
29/03/2022,17:23:45,notice,10.0.2.100,65.9.103.222,443,TCP,timeout,1,HTTPS,52,260
29/03/2022,17:23:46,notice,10.0.2.101,142.250.185.194,443,TCP,close,1,HTTPS,2600,6925
29/03/2022,17:23:47,notice,10.0.2.100,65.9.104.123,443,TCP,timeout,1,HTTPS,96,0
29/03/2022,17:23:50,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1315,804
29/03/2022,17:23:53,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,73,347
29/03/2022,17:23:53,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,73,347
29/03/2022,17:23:53,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,73,347
29/03/2022,17:23:53,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,73,359
29/03/2022,17:23:54,notice,10.0.2.100,65.9.104.123,443,TCP,timeout,1,HTTPS,144,0
29/03/2022,17:23:55,notice,10.0.2.100,176.32.111.1,443,TCP,close,1,HTTPS,931,509
29/03/2022,17:23:59,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1355,940
29/03/2022,17:24:00,notice,10.0.2.100,212.55.187.13,443,TCP,close,1,HTTPS,424015,17379185
29/03/2022,17:24:00,notice,10.0.2.100,18.224.230.138,443,TCP,close,1,HTTPS,1436,6510
29/03/2022,17:24:01,notice,10.0.2.100,157.240.221.35,443,TCP,close,1,HTTPS,821,4788
29/03/2022,17:24:01,notice,10.0.2.100,35.186.194.101,443,TCP,close,1,HTTPS,172,92
29/03/2022,17:24:01,notice,10.0.2.100,35.186.194.101,443,TCP,close,1,HTTPS,172,92
29/03/2022,17:24:01,notice,10.0.2.100,52.94.220.185,443,TCP,close,1,HTTPS,5719,20746
29/03/2022,17:24:01,notice,10.0.2.100,52.94.220.185,443,TCP,close,1,HTTPS,172,132
29/03/2022,17:24:01,notice,10.0.2.100,52.95.121.195,443,TCP,close,1,HTTPS,8090,151518
29/03/2022,17:24:01,notice,10.0.2.100,52.94.220.185,443,TCP,close,1,HTTPS,172,132
29/03/2022,17:24:01,notice,10.0.2.100,185.94.180.125,443,TCP,close,1,HTTPS,1079,5080
29/03/2022,17:24:01,notice,10.0.2.100,18.194.56.109,443,TCP,close,1,HTTPS,184,288
29/03/2022,17:24:01,notice,10.0.2.100,69.173.144.138,443,TCP,close,1,HTTPS,1091,4293
29/03/2022,17:24:01,notice,10.0.2.100,18.194.56.109,443,TCP,close,1,HTTPS,172,84
29/03/2022,17:24:01,notice,10.0.2.100,63.32.228.167,443,TCP,close,1,HTTPS,1095,6440
29/03/2022,17:24:01,notice,10.0.2.100,52.94.234.174,443,TCP,close,1,HTTPS,1948,8219
29/03/2022,17:24:01,notice,10.0.2.100,67.199.150.81,443,TCP,close,1,HTTPS,132,132
29/03/2022,17:24:01,notice,10.0.2.100,52.88.68.72,443,TCP,close,1,HTTPS,801,11446
29/03/2022,17:24:01,notice,10.0.2.100,192.124.249.23,80,TCP,close,1,HTTP,632,132
29/03/2022,17:24:03,notice,10.0.2.100,65.8.165.216,443,TCP,close,1,HTTPS,172,172
29/03/2022,17:24:03,notice,10.0.2.100,52.57.149.120,443,TCP,close,1,HTTPS,689,5508
29/03/2022,17:24:03,notice,10.0.2.100,142.250.186.66,443,TCP,close,1,HTTPS,1287,6017
29/03/2022,17:24:03,notice,10.0.2.100,74.125.97.73,443,TCP,close,1,HTTPS,9981,290091
29/03/2022,17:24:04,notice,10.0.2.101,91.198.174.192,443,TCP,close,1,HTTPS,1292,8811
29/03/2022,17:24:04,notice,10.0.2.101,91.198.174.192,443,TCP,close,1,HTTPS,1324,7511
29/03/2022,17:24:05,notice,10.0.2.100,69.173.144.139,443,TCP,close,1,HTTPS,999,3781
29/03/2022,17:24:05,notice,10.0.2.100,3.126.56.137,443,TCP,close,1,HTTPS,942,4492
29/03/2022,17:24:05,notice,10.0.2.100,104.18.21.226,80,TCP,close,1,HTTP,576,3441
29/03/2022,17:24:05,notice,10.0.2.100,37.157.5.142,443,TCP,close,1,HTTPS,935,5506
29/03/2022,17:24:05,notice,10.0.2.100,35.244.159.8,443,TCP,close,1,HTTPS,926,5695
29/03/2022,17:24:05,notice,10.0.2.100,212.55.190.151,443,TCP,close,1,HTTPS,1470,7024
29/03/2022,17:24:05,notice,10.0.2.100,212.55.189.217,443,TCP,close,1,HTTPS,1099,8511
29/03/2022,17:24:05,notice,10.0.2.100,212.55.188.214,443,TCP,close,1,HTTPS,1460,8399
29/03/2022,17:24:05,notice,10.0.2.100,92.122.254.129,443,TCP,close,1,HTTPS,1039,7841
29/03/2022,17:24:05,notice,10.0.2.100,37.252.173.27,443,TCP,close,1,HTTPS,1022,4038
29/03/2022,17:24:05,notice,10.0.2.100,104.244.42.131,443,TCP,close,1,HTTPS,914,3623
29/03/2022,17:24:05,notice,10.0.2.100,212.55.186.13,443,TCP,close,1,HTTPS,27141,869599
29/03/2022,17:24:05,notice,10.0.2.100,34.226.104.236,443,TCP,close,1,HTTPS,999,6815
29/03/2022,17:24:05,notice,10.0.2.100,77.243.60.138,443,TCP,close,1,HTTPS,902,3279
29/03/2022,17:24:05,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1085,793
29/03/2022,17:24:05,notice,10.0.2.100,65.9.104.123,443,TCP,close,1,HTTPS,1085,897
29/03/2022,17:24:06,notice,10.0.2.100,212.55.186.15,443,TCP,close,1,HTTPS,871,483
29/03/2022,17:24:06,notice,10.0.2.100,35.190.16.14,443,TCP,close,1,HTTPS,1379,10541
29/03/2022,17:24:06,notice,10.0.2.101,173.194.5.171,443,TCP,close,1,HTTPS,53495,1871747
29/03/2022,17:24:07,notice,10.0.2.100,212.55.186.15,443,TCP,close,1,HTTPS,911,435
29/03/2022,17:24:07,notice,10.0.2.100,212.55.186.15,443,TCP,close,1,HTTPS,911,447
29/03/2022,17:24:07,notice,10.0.2.100,93.184.220.29,80,TCP,close,1,HTTP,172,92
29/03/2022,17:24:08,notice,10.0.2.100,93.184.220.29,80,TCP,close,1,HTTP,184,196
29/03/2022,17:24:08,notice,10.0.2.100,93.184.220.29,80,TCP,close,1,HTTP,172,144
29/03/2022,17:24:08,notice,10.0.2.100,65.9.103.222,443,TCP,close,1,HTTPS,32570,667338
29/03/2022,17:24:09,notice,10.0.2.100,34.107.221.82,80,TCP,close,1,HTTP,988,963
29/03/2022,17:24:09,notice,10.0.2.100,212.55.189.217,443,TCP,close,1,HTTPS,1086,5413
29/03/2022,17:24:11,notice,10.0.2.100,93.184.220.29,80,TCP,timeout,1,HTTP,52,156
29/03/2022,17:24:11,notice,10.0.2.100,212.55.190.151,443,TCP,close,1,HTTPS,926,527
29/03/2022,17:24:13,notice,10.0.2.101,34.120.208.123,443,TCP,close,1,HTTPS,1849,4952
29/03/2022,17:24:13,notice,10.0.2.101,212.55.187.14,443,TCP,close,1,HTTPS,68285,2410702
29/03/2022,17:24:13,notice,10.0.2.101,142.250.185.131,443,TCP,close,1,HTTPS,1496,5628
29/03/2022,17:24:13,notice,10.0.2.100,142.250.178.3,80,TCP,close,1,HTTP,1256,1601
29/03/2022,17:24:13,notice,10.0.2.101,142.250.185.150,443,TCP,close,1,HTTPS,6812,154093
29/03/2022,17:24:13,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:24:13,notice,10.0.2.101,213.57.22.5,53,UDP,accept,1,DNS,57,540
29/03/2022,17:24:15,notice,10.0.2.100,92.122.254.129,443,TCP,close,1,HTTPS,1082,5329
29/03/2022,17:24:17,notice,10.0.2.101,91.198.174.208,443,TCP,close,1,HTTPS,13664,232685
29/03/2022,17:24:17,notice,10.0.2.101,91.198.174.192,443,TCP,close,1,HTTPS,34882,941727
29/03/2022,17:24:17,notice,10.0.2.101,35.163.208.27,443,TCP,close,1,HTTPS,2633,4894
29/03/2022,17:24:17,notice,10.0.2.101,172.217.169.78,443,TCP,close,1,HTTPS,1145728,9298697
29/03/2022,17:24:22,notice,10.0.2.100,157.240.221.35,443,TCP,close,1,HTTPS,809,3490
29/03/2022,17:24:22,notice,10.0.2.100,52.95.126.138,443,TCP,close,1,HTTPS,1398,1719
29/03/2022,17:24:22,notice,10.0.2.100,52.95.126.138,443,TCP,close,1,HTTPS,172,132
29/03/2022,17:24:22,notice,10.0.2.100,52.95.126.138,443,TCP,close,1,HTTPS,4405,14311
29/03/2022,17:24:22,notice,10.0.2.100,67.199.150.81,443,TCP,close,1,HTTPS,172,132
29/03/2022,17:24:22,notice,10.0.2.100,35.160.112.165,443,TCP,close,1,HTTPS,1714,4890
29/03/2022,17:24:22,notice,10.0.2.101,34.120.208.123,443,TCP,close,1,HTTPS,663,3726
29/03/2022,17:24:22,notice,10.0.2.101,34.120.208.123,443,TCP,close,1,HTTPS,663,3726
29/03/2022,17:24:26,notice,10.0.2.100,212.55.188.214,443,TCP,close,1,HTTPS,1365,1327
29/03/2022,17:24:26,notice,10.0.2.100,69.173.144.139,443,TCP,close,1,HTTPS,1039,3861
29/03/2022,17:24:26,notice,10.0.2.100,35.244.159.8,443,TCP,close,1,HTTPS,942,3925
29/03/2022,17:24:26,notice,10.0.2.100,3.122.211.253,443,TCP,close,1,HTTPS,1095,5712
29/03/2022,17:24:26,notice,10.0.2.100,37.252.173.27,443,TCP,close,1,HTTPS,982,3462
29/03/2022,17:24:26,notice,10.0.2.100,92.122.254.129,443,TCP,close,1,HTTPS,987,527
29/03/2022,17:24:26,notice,10.0.2.100,185.94.180.125,443,TCP,close,1,HTTPS,975,3740
